topic 0,topic 1,topic 2,topic 3,topic 4,topic 5,topic 6,topic 7,topic 8,topic 9,topic 10,topic 11,topic 12,topic 13,topic 14
0.000272109504111,0.000272109741027,0.119862913749,0.304324503363,0.00027210929166,0.000272109343272,0.393925435487,0.000272109660913,0.000272109614737,0.178978727906,0.000272109862748,0.000272109456707,0.000272109566137,0.000272109399973,0.000272109499821
0.0138956521808,0.000195503834809,0.000195503984852,0.000195503878362,0.000195503758266,0.102146752304,0.000195503970433,0.290385562753,0.00019550384644,0.000195503869795,0.205269504487,0.000195503834679,0.000195503864602,0.0467894437127,0.33963041078
0.00698623491541,0.000336701472298,0.0449988972035,0.000336701307534,0.000336700771144,0.000336700819212,0.000336701120002,0.000336701386532,0.00033670122161,0.365645035798,0.00033670146488,0.000336701117752,0.000336700895615,0.000336700842794,0.583179323166
0.236117312818,0.00333333757652,0.00333334310329,0.00333334230187,0.27716234095,0.00333333995309,0.00333334283503,0.00333334707523,0.00333334037952,0.00333334205884,0.0033333412686,0.00333333788775,0.00333333787991,0.446563072067,0.00333333896467
0.30304343641,0.001010102723,0.0010101045826,0.00101010422638,0.00101010246513,0.00101010278805,0.067592054668,0.00101010398343,0.00101010344175,0.0010101033262,0.00101010361834,0.618611857469,0.00101010298577,0.00101010256672,0.00101010310719
0.000459771704456,0.000459770892753,0.11940059921,0.000459771213098,0.000459770804953,0.000459771755289,0.00045977122027,0.000459771202082,0.00045977081004,0.268657542176,0.606443891683,0.000459770701604,0.000459771862752,0.000459772032942,0.000459770891836
0.000579712465107,0.00057971093407,0.000579711818091,0.00057971125705,0.991884034874,0.000579711293732,0.000579711660038,0.000579720509015,0.000579711643793,0.000579711335537,0.0442979916825,0.000579711817021,0.000579711843485,0.000579711239824,0.000579711836279
0.00031152708153,0.431796861148,0.418537066033,0.00031152710187,0.000311526916706,0.000311527184609,0.000311527297695,0.000311527208656,0.000311526998454,0.146016163094,0.000311527033911,0.000311526990834,0.000311527447914,0.000311527113162,0.000311527102292
0.00123457108388,0.0242775623628,0.243402381524,0.0012345715058,0.0012345704704,0.00123457000974,0.114241175899,0.00123457146661,0.00123457021452,0.00123457086089,0.0012345712803,0.00123457033327,0.0012345699365,0.621502468466,0.00123457038249
0.30606618713,0.000335008883334,0.000335009047239,0.00033500919568,0.000335010234633,0.000335008946539,0.000335009156247,0.666804903975,0.00033500948025,0.000335009102282,0.000335009153109,0.000335009388053,0.000335008939871,0.000335009156856,0.0230979166634
0.000462964103741,0.000462963658376,0.000462963827147,0.2750634923,0.000462963580863,0.000462963761072,0.000462964267923,0.000462964081252,0.000462964182338,0.335251893901,0.208994252092,0.000462963857224,0.0813950283919,0.000462964416718,0.0946164308222
0.000459771367286,0.263649829377,0.000459771120872,0.000459771141743,0.000459770931117,0.000459770812355,0.730370886861,0.000459771058913,0.000459770985843,0.000459770904165,0.000459770995826,0.000459771192662,0.000459770767477,0.000459770958373,0.000459770799439
0.170383640532,0.00035842365772,0.162121955744,0.000358423899672,0.000358423401656,0.000358423490572,0.000358423671885,0.000358423886438,0.0505325082134,0.214914421106,0.000358423860934,0.237080487331,0.162476597489,0.000358423556117,0.000358423580826
0.488740890804,0.000239808523358,0.04691973449,0.000239808824499,0.000239808624166,0.000239808685553,0.0002398087151,0.266725164162,0.0572223251529,0.0122915932942,0.000239810059746,0.125960406011,0.000239808927767,0.000239809002073,0.000239808684705
0.000584796854996,0.000584796506686,0.000584796348343,0.0354463395868,0.00058479738478,0.000584796388103,0.000584796918557,0.000584796712552,0.000584796598494,0.000584796520862,0.000584796808132,0.000584796551196,0.000584796414705,0.000584796648693,0.958537028027
0.0180944526403,0.000617284690726,0.000617285320143,0.0958554440668,0.000617285277157,0.5017365798,0.000617285767837,0.000617285454317,0.000617286061899,0.000617285094237,0.000617286018932,0.370574044058,0.00061728597883,0.000617284946619,0.000617284729329
0.00068027356081,0.000680273881876,0.000680273978847,0.000680273004346,0.000680273459942,0.00068027348344,0.293761395636,0.000680273718519,0.000680273170151,0.116043651159,0.000680273852164,0.00068027325304,0.0482322655016,0.000680273996017,0.51773164578
0.000666668284107,0.000666668193122,0.0687075082944,0.000666668065871,0.00066666761377,0.922617756618,0.000666667817526,0.00066666806173,0.000666667843806,0.000666668818368,0.000666668447256,0.000666668411067,0.00066666767203,0.000666667980254,0.000666667869075
0.0334115869468,0.000453515516297,0.000453515836621,0.000453515775509,0.695713240121,0.000453515791301,0.000453515957966,0.000453515853934,0.000453515591107,0.000453515886202,0.249787500708,0.000453515726538,0.0166635944159,0.0004535161076,0.000453515630338
0.0451543454101,0.00155473565441,0.36670468623,8.51428095823e-05,0.015240200155,0.0216238536957,0.36966691555,0.0911772271394,8.59682989058e-05,0.0741486828895,0.00926335927046,8.51428267032e-05,8.51428587136e-05,8.51428798033e-05,0.00420897431744
0.00185185501032,0.00185185383911,0.00185185376349,0.974074030491,0.00185185622875,0.00185185519574,0.00185185748944,0.00185185433819,0.00185185462719,0.00185185459733,0.00185185467482,0.00185185373531,0.00185185468484,0.00185185597491,0.00185185531994
0.000262468531162,0.000262467900909,0.000262467990059,0.136309777662,0.000262467812664,0.000262467674668,0.720631073006,0.110090686248,0.000262467661391,0.000262467890456,0.00738690060748,0.000262467642995,0.000262467731164,0.000262467729935,0.0231415996505
0.000178253576969,0.000178253572583,0.328788335638,0.000178253615889,0.000178253439808,0.0692193306759,0.00017825356675,0.213460912307,0.000178253678279,0.0318199874503,0.000178253615628,0.000178253469429,0.342894676561,0.00554212978286,0.00656340281147
0.175440487741,0.0316877941578,0.033952948363,0.000419287932836,0.000419288093199,0.000419288599028,0.250942286277,0.166167134093,0.000419288281909,0.0106607678599,0.182443972226,0.145811868535,0.00041928842298,0.00041928836826,0.000419288193713
0.00105820397403,0.00105820217533,0.0010582024397,0.00105820283707,0.00105820227588,0.00105820232131,0.00105820293503,0.729926705338,0.00105820450547,0.00105820355209,0.00105820370731,0.15828904731,0.00105820213225,0.0990391677716,0.00105820275669
0.51135697535,0.0013071918797,0.00130719195692,0.00130719242391,0.00130719626297,0.00130719265939,0.344457355821,0.00130719320296,0.00130719267271,0.00130719210822,0.00130719235088,0.00130719327105,0.127710804997,0.00130719201257,0.00130719243802
0.0392456149306,0.000253486053085,0.000253486176058,0.149134606569,0.000253486586242,0.000253486910425,0.00025348601861,0.0230176976979,0.0353087310045,0.000253486523011,0.69601305686,0.000253486305363,0.000253485938135,0.000253486287963,0.0547525240365
0.03793002092,0.108200650735,0.000653596627903,0.000653596207467,0.000653600092749,0.000653595657314,0.000653596657809,0.0872924754479,0.000653596191998,0.000653596207999,0.711738463002,0.027438920909,0.00065359635482,0.000653596532196,0.021675814838
0.0681398306636,5.69801975259e-05,0.0495797894762,5.69802267304e-05,5.69801695075e-05,0.00380568983473,0.117235106172,0.286201998181,0.0805435444012,0.0364076374496,0.285777599185,0.0283761666431,5.69801911774e-05,0.029373461866,0.0142993740764
0.0333334511755,0.0333334539492,0.0333335017937,0.0333334054012,0.0333333530448,0.0333333809773,0.0333334103954,0.0333334530849,0.0333334292179,0.0333334192876,0.033333465489,0.0333333817209,0.0333334705079,0.0333333884975,0.0333335110012
0.0943048590889,0.000294985660841,0.000294985831196,0.000294986050869,0.000294985769343,0.000294985662212,0.000294986120204,0.159720232373,0.120222341924,0.000294985932359,0.438225838016,0.124966233186,0.0510940541972,0.00670849147815,0.000294985943901
0.00833334278883,0.600463229454,0.00833333768426,0.00833334122649,0.00833334143103,0.291198298191,0.00833334853255,0.00833334346834,0.00833333820604,0.00833333888964,0.00833333674667,0.00833333786333,0.0083333396558,0.00833333999101,0.0083333369539
0.000140647290826,0.000140647187397,0.000140647256161,0.70425461205,0.000140647247719,0.000140647185746,0.185646081686,0.00177540350019,0.000140647310882,0.106465206715,0.000140647375968,0.000140647218605,0.000140647231175,0.000140647238135,0.000140647226793
0.974774721711,0.00180180394221,0.00180180367329,0.00180180460494,0.00180180416522,0.00180180370119,0.00180180434477,0.00180180618469,0.00180180469661,0.00180180473862,0.0018018064277,0.00180180637634,0.00180180387385,0.00180180403095,0.00180180401598
0.00048309283535,0.000483092692717,0.000483092852913,0.000483092851259,0.00048309240198,0.0956781217946,0.000483092795746,0.11344434232,0.000483092589371,0.00048309323696,0.000483092707618,0.000483092481377,0.773847381028,0.0116896000687,0.000483093078639
0.418090318028,0.000191022465917,0.000191022537157,0.0778141887079,0.000191022282405,0.000191022343408,0.0547939077402,0.017954587726,0.000191022472036,0.000191022468199,0.191628955386,0.239123827977,0.000191022547671,0.000191022365034,0.000191022462104
0.000843883494697,0.000843883825004,0.00084388426763,0.000843883529521,0.00084388294483,0.10277035546,0.61328290109,0.0234545589523,0.00084388390056,0.25483501648,0.000843883581717,0.000843883974629,0.000843883712314,0.000843884426129,0.000843883564115
0.785954840524,0.000617285383191,0.000617286194509,0.000617285089158,0.105662321422,0.000617286304735,0.00061728571094,0.000617285418109,0.000617285387255,0.000617286313027,0.000617285164943,0.000617285630494,0.000617286069186,0.100798229945,0.000617285085104
0.000396826866064,0.000396826037914,0.000396826092833,0.000396826590551,0.000396826125515,0.000396825975322,0.000396826035275,0.00039682638741,0.000396825815686,0.000396827026503,0.000396826484313,0.000396826013648,0.994444431671,0.000396826132703,0.000396828144444
0.000274349108693,0.000274348839419,0.037261136664,0.000274348981548,0.00027434909458,0.000274349594995,0.000274349236499,0.396298660716,0.0502968167584,0.000274349231314,0.151885967767,0.361655521101,0.000274348895417,0.000274348881276,0.000274348952727
0.00101010463008,0.00101010264848,0.00101010381933,0.00101010244077,0.00101010424271,0.00101010421933,0.874975476911,0.00101010314032,0.00101010301957,0.00101010351444,0.00101010364983,0.00101010248894,0.111890665662,0.00101010457049,0.00101010388154
0.422547637521,0.000184672567703,0.000184672628901,0.00018467264099,0.000184672501792,0.000184672646276,0.000184672679033,0.000184672706578,0.000184672523965,0.000184672621914,0.575050645042,0.00018467257854,0.000184672461896,0.000184672651616,0.000184672665965
0.00875331571308,0.000191022263096,0.000191022660496,0.000191022575142,0.000191022748095,0.000191022384645,0.000191022462088,0.000191022437526,0.000191022538113,0.000191022477975,0.988768589087,0.00019102246977,0.000191022508734,0.000191022339319,0.000191022372638
0.000317460680747,0.000317461067918,0.000317460869301,0.00031746073318,0.000317460746465,0.00031746089117,0.877109820602,0.000317460679799,0.000317460715817,0.000317460685438,0.000317460691258,0.118754535495,0.000317460691066,0.00031746104376,0.000317460634425
0.00512821703632,0.00512821093046,0.00512821366377,0.00512821774303,0.00512821772984,0.00512821077289,0.326875756035,0.00512821434135,0.00512821552646,0.00512821339646,0.606651811178,0.00512821971831,0.00512821264103,0.0051282111988,0.00512821273109
0.000298954464469,0.000298954164647,0.000298954424257,0.000298954227252,0.000298954104308,0.000298954150283,0.400422316626,0.101408285089,0.0473056565849,0.000298954394078,0.000298954404184,0.0002989543296,0.443767269666,0.000298954243215,0.000298954251623
0.10802134476,0.00021575008052,0.00021575034608,0.0223636487683,0.000215750054047,0.0585092869877,0.00921882820941,0.235528523806,0.000215750315848,0.00021575021228,0.349385724678,0.213838721542,0.000215750315064,0.000215750175795,0.000215750155351
0.022168445994,0.000666667425963,0.849420637231,0.000666668406337,0.000666671948351,0.000666667667802,0.000666668826345,0.120418783247,0.000666668070933,0.000666670223068,0.000666667939263,0.000666667752276,0.000666667803942,0.000666667549054,0.000666668131589
0.000546448791499,0.000546448520733,0.00054644863785,0.000546449074689,0.000546448609356,0.00054644857787,0.000546448915736,0.000546448910551,0.000546448836627,0.000546449763926,0.901410667667,0.0914683232847,0.000546448557798,0.000546448560412,0.000546448716277
0.419930320967,0.000214362618657,0.000214362780861,0.000214362677673,0.403784060688,0.037770137207,0.0814568760987,0.000214362828864,0.0101697331732,0.000214362681034,0.000214362852298,0.0313187974275,0.013862443956,0.000214362786064,0.0002143626857
0.918089357093,0.000447428210812,0.000447428598913,0.000447428990283,0.000447428048038,0.000447428611564,0.000447428116977,0.000447428329385,0.000447428215412,0.000447428083535,0.000447428089108,0.0760958071706,0.000447428488726,0.000447427868236,0.000447428143287
0.00109289964565,0.00109289810493,0.00109289818971,0.134123865119,0.00109289831082,0.0323565882168,0.00109289973327,0.38818288063,0.00109290042305,0.0010928984179,0.264849056902,0.168496524519,0.00109289892766,0.00109289908679,0.00109289866634
0.00065359641705,0.000653598547141,0.000653596949168,0.0006535970141,0.00065359624141,0.000653597539714,0.0913150879852,0.0764482298525,0.100203252476,0.000653596316716,0.19129942342,0.33693138733,0.000653596025481,0.0851768756373,0.114756687251
0.000350878094774,0.000350877889675,0.000350878170537,0.000350878117681,0.000350877731855,0.000350877967995,0.328194080617,0.022113558138,0.000350878014994,0.000350878144677,0.155455624525,0.490374343337,0.000350878138372,0.000350877827323,0.000350877841496
0.000888892543387,0.000888891113145,0.000888890492739,0.000888890467,0.000888890367951,0.00088889023821,0.353419749179,0.000888891436663,0.000888890672405,0.000888891420625,0.421538732095,0.213836626024,0.000888891745521,0.000888891001803,0.000888891081402
0.437274150605,0.000345423974099,0.000345424041182,0.000345424056691,0.0579792249945,0.000345423936663,0.000345424187907,0.183246314609,0.000345424011239,0.000345424069907,0.209330976486,0.000345423905112,0.000345424042345,0.000345424148895,0.110586418654
0.137631813286,0.000483092610221,0.235320380389,0.000483092590939,0.00048309241432,0.00048309301942,0.381495749242,0.000483093083629,0.000483092628762,0.159680418934,0.0817394698781,0.000483092886765,0.000483092806059,0.000483092878128,0.000483093096374
0.0589282525258,0.127902325714,0.490052466366,0.000813009837909,0.000813009529971,0.000813009565608,0.000813009987257,0.000813010168659,0.000813009818351,0.000813010909257,0.000813009853422,0.314335939401,0.000813010431171,0.000813009505187,0.000813009972348
0.00056980191944,0.000569801738038,0.433846201075,0.000569801815873,0.000569801633845,0.000569801666064,0.000569801738943,0.000569801904273,0.241107983109,0.318181674592,0.000569801688781,0.000569801454783,0.000569802405466,0.000569801513059,0.000569802018411
0.0133333433935,0.0133333543079,0.498580524216,0.0133333358199,0.0133333353388,0.0133333563606,0.0133333564078,0.0133333707973,0.0133333551224,0.0133333415991,0.0133333744305,0.316814423554,0.0133333413672,0.0133333381235,0.0133333486006
0.0051282174549,0.00512821340445,0.00512821847462,0.00512821618084,0.00512821004762,0.197289955675,0.00512821671742,0.00512821629685,0.00512822029422,0.00512821602866,0.735904490941,0.00512822308738,0.00512822484514,0.00512821035758,0.00512821216565
0.000374532984871,0.000374532636718,0.000374532526936,0.000374532607699,0.144941211799,0.000374532592809,0.680361975206,0.169978945808,0.000374532732917,0.000374532915075,0.000374532518394,0.000374532455742,0.000374533124159,0.000374532431304,0.000374532932081
0.158198039758,0.000114351313592,0.000114351281534,0.000114351773979,0.00011435129876,0.000114351296853,0.000114351353181,0.000114351382871,0.56060676872,0.000114351342624,0.279991687819,0.000114351355317,0.000114351349655,0.000114351407542,0.000114351397331
0.000147492927066,0.126470928099,0.0508644469663,0.000147493095109,0.00014749289947,0.000147493073572,0.0217147808169,0.000147492882874,0.00014749335568,0.000147492890073,0.000147492846431,0.000147492887238,0.000147493087875,0.0568782787393,0.742745368787
0.00044742837845,0.000447427984923,0.000447428607743,0.000447428257728,0.000447428068152,0.000447428180848,0.0404228443761,0.0910505277086,0.000447428668211,0.0321407206945,0.558855747099,0.263079394272,0.000447428271421,0.000447427960532,0.000447428149821
0.000349040871817,0.000349040616602,0.592073855965,0.000349040756424,0.103314624014,0.000349040633911,0.000349040750832,0.000349040668691,0.000349041129265,0.00034904061182,0.00034904068465,0.00034904077914,0.300659222262,0.000349040718643,0.000349040609967
0.000134138402875,0.000134138554946,0.000134138550692,0.00013413858187,0.000134138340337,0.000134138397683,0.71729624465,0.0206550200403,0.000134138421346,0.00013413856311,0.000134138466482,0.0674623139925,0.172884004708,0.000134138444903,0.019673708856
0.00102564263879,0.00102564231409,0.0010256425454,0.00102564388779,0.00102564228425,0.00102564238447,0.926744200384,0.0599673900903,0.00102564244394,0.00102564274511,0.00102564272957,0.00102564223018,0.00102564229392,0.00102564287418,0.00102564487632
0.000141543185282,0.000141543163409,0.313019669686,0.0250867248674,0.0542352199112,0.00014154305267,0.169977699322,0.0365375116924,0.323678427632,0.000141543193251,0.0327057485699,0.000141543149408,0.000141543217412,0.0001415430704,0.0449985777332
0.84209046364,0.00196078630527,0.0601873469732,0.00196078957373,0.00196078789967,0.00196078685663,0.00196078904292,0.0019607880821,0.0741487987165,0.00196078691504,0.00196078772389,0.0019607872078,0.00196078812638,0.00196078664373,0.00196078887265
0.243284395302,0.000666668082205,0.000666668253399,0.000666668200396,0.0234393279575,0.000666668651707,0.000666668907119,0.0477942906998,0.000666668210773,0.174953024533,0.340103312589,0.099811019685,0.00066666843597,0.0648938021482,0.000666668112135
0.000542006292773,0.000542006119494,0.000542006543557,0.000542006674046,0.621215178635,0.000542006376103,0.000542006886403,0.180306942533,0.191962722074,0.000542006625069,0.000542006572912,0.000542006524696,0.000542007034641,0.000542006655024,0.000542006960652
0.000366301404877,0.000366301188816,0.000366301408764,0.000366301342905,0.0159817350565,0.00036630118529,0.317809077046,0.319165351775,0.000366301189747,0.000366301383266,0.000366301438782,0.0551049905982,0.000366301403369,0.287921966206,0.000366301131261
0.00024875720012,0.000248756739776,0.000248756940842,0.000248756774763,0.000248756643089,0.000248756824704,0.134640432641,0.444398231344,0.000248756753241,0.000248756904787,0.00024875683726,0.000248756801984,0.103630655318,0.314435138196,0.000248756833646
0.000408998635032,0.000408999184757,0.000408998665921,0.000408998529252,0.00040899901176,0.000408998451876,0.000408998909676,0.00040899909475,0.000408998634563,0.000408998945726,0.000408998920156,0.000408998527125,0.0759085472023,0.918784701867,0.000408999289588
0.00057471401874,0.000574713795089,0.397207991217,0.000574714259186,0.000574713636527,0.000574713784238,0.000574714077433,0.000574714123733,0.000574714051475,0.000574714326405,0.00057471398394,0.595339473426,0.000574713731187,0.000574713600359,0.000574713667045
0.000542006741709,0.000542006678091,0.000542006600146,0.000542006766317,0.000542006256966,0.000542006303483,0.116389620854,0.000542007029438,0.000542006699851,0.000542006839065,0.265313917958,0.617777073777,0.000542006558319,0.000542007128499,0.000542006481051
0.0747599998792,0.0471202909189,0.0850869962325,0.618310091005,0.000215054221894,0.000215054171993,0.0382837405905,0.000215054289883,0.000215054351739,0.0796213385924,0.0545813057677,0.000215054255417,0.000215054151582,0.000215054330225,0.00021505414158
0.209190366433,0.000352734329066,0.170262697855,0.218772686714,0.0453271958723,0.000352734108181,0.14394574617,0.210354858018,0.000352734725949,0.000352734569323,0.000352734446242,0.000352734642107,0.000352734339864,0.000352734272302,0.000352734410011
0.00111111477757,0.00111111445817,0.0011111142847,0.00111111458312,0.0437957875416,0.00111111333733,0.00111111362126,0.941728611085,0.00111111258772,0.001111113222,0.0011111133963,0.00111111371996,0.00111111323629,0.00111111252199,0.00111111450859
0.000287356866038,0.000287357073106,0.000287357009074,0.000287356988577,0.000287356997636,0.0381096798512,0.0195454504613,0.000287357015393,0.000287356820406,0.0600766511535,0.885156588176,0.000287356781273,0.000460954955516,0.000287356973021,0.000287356808016
0.0896861456961,0.000325203931967,0.000325204183924,0.000325203797521,0.0673280100615,0.000325203940971,0.677373823609,0.000325204045941,0.000325203875802,0.000325203878208,0.000325204107715,0.162025568135,0.000325203955264,0.000325204206913,0.000325203745315
0.00012187702218,0.000121877024935,0.000121877161692,0.000121877095147,0.000121877246571,0.000121877640431,0.000121877073277,0.000121877066319,0.0187127976493,0.00012187706308,0.000121877132589,0.000121877105679,0.000121877116275,0.979704054994,0.000121877068993
0.000376648380406,0.012650713216,0.0370744308957,0.0275963599906,0.00037664828259,0.000376648425517,0.000376648605181,0.000376649402675,0.000376648401123,0.000376648880769,0.000376648542344,0.000376648735114,0.767281412147,0.000376648237978,0.152109957369
0.000925928825109,0.00092592718484,0.000925928157686,0.000925928458402,0.000925927111551,0.000925927204961,0.000925927894503,0.987037006924,0.000925928095148,0.000925928368944,0.000925928580867,0.00729902250728,0.000925927303037,0.000925927428979,0.00092592766853
0.000273224391144,0.000273224535657,0.000273224476898,0.0002732244725,0.000273224537789,0.000273224620047,0.000273224630691,0.000273224568175,0.492009513715,0.222300669503,0.000273224551691,0.000273224391182,0.000273224851277,0.000273224414222,0.282405139325
0.000766285117915,0.00076628530422,0.000766284527799,0.000766285485826,0.000766285263658,0.701014393324,0.28907632459,0.000766284818905,0.000766284312554,0.000766285077119,0.000766284525634,0.000766284361568,0.000766284760407,0.000766284551358,0.000766284862081
0.00208333697264,0.00208333530683,0.666036991064,0.00208333677569,0.00208333612347,0.00208333899987,0.00208333708116,0.00208333660748,0.00208333563606,0.0020833367876,0.0020833355153,0.00208333537647,0.00208333858208,0.307772544887,0.00208333606138
0.0139489136418,0.000271003437798,0.00950838198616,0.0663765339829,0.0812905988657,0.000271003965594,0.113996631973,0.674622718469,0.000271003389773,0.0379597583066,0.000271003348308,0.000271003408814,0.000271003278809,0.000271003786975,0.000271003499172
0.000265604933308,0.0529159947001,0.000265604950945,0.0211548034945,0.000265604797085,0.010064107999,0.00026560499545,0.000265605025282,0.000265604859205,0.706972899132,0.0731342700257,0.0999047444541,0.0327952416837,0.000265605007877,0.00026560485581
0.180851521153,0.00030303100496,0.000303031027818,0.000303031043127,0.000303031561387,0.000303030981322,0.000303031257032,0.653111870973,0.000303031252435,0.00030303163028,0.124058612828,0.00030303102811,0.000303030866233,0.0386723237441,0.000303030933586
0.0353798276841,0.000277778487277,0.50173066546,0.000277778344115,0.0002777783458,0.000277778447156,0.308438050943,0.00515526699363,0.00027777849242,0.000277778480765,0.0591928483831,0.000277778365496,0.000277778498075,0.0286982695977,0.0587205020732
7.92708659836e-05,7.92708567691e-05,0.250232715268,7.92708722483e-05,7.92708837168e-05,7.92709275235e-05,7.92708745663e-05,7.9270897362e-05,7.92708179322e-05,0.00166643721475,0.71514919805,7.92708155733e-05,7.92708755239e-05,7.92708455063e-05,0.0334343186041
0.000843883738866,0.000843884277071,0.043266967344,0.000843884435091,0.110153031757,0.000843885446565,0.348387805923,0.312842429304,0.0217448520335,0.000843883584613,0.000843884136368,0.000843884386262,0.000843883655788,0.155857193485,0.000843883247739
0.0475658343645,0.000141844206941,0.00014184427344,0.000141844268124,0.000141844198852,0.000141844232196,0.000141844285733,0.321558601274,0.0224072268565,0.167166644576,0.0145855669141,0.424872799798,0.00014184422009,0.000141844843325,0.000141844467643
0.000121212492094,0.0347468765201,0.011774023613,0.000121212360992,0.000121212602714,0.000121212437577,0.367957811668,0.0929337834256,0.0227145697701,0.000121212454706,0.158453023229,0.000121212524699,0.0730144949826,0.132470365969,0.104162993619
0.48449259029,0.000732601918196,0.000732601900282,0.00073260211735,0.000732602988738,0.000732601851805,0.201714977819,0.000732602461272,0.000732602218111,0.0007326027066,0.305110544362,0.000732601921113,0.000732601907456,0.000732602287666,0.000732602291027
0.10566366555,0.000372440014485,0.00887145327429,0.0093654581542,0.000372440060701,0.000372440269153,0.0801762041185,0.334660279285,0.000372440341293,0.000372440446897,0.0744693786719,0.383326324698,0.000372439991748,0.000372440191325,0.000372440174395
0.000394478179996,0.000394479426085,0.000394478120177,0.332680940699,0.000394478092629,0.000394477964077,0.000394478423586,0.207406702993,0.000394477993468,0.0447559545731,0.000394478121719,0.00039447791711,0.00039447797589,0.00863937035721,0.40895782181
0.000913245039775,0.000913243873119,0.241327104871,0.000913246413183,0.000913244494812,0.211637645535,0.228205887239,0.261446261247,0.0463821084971,0.000913243864961,0.000913243836568,0.000913243789965,0.000913244867729,0.000913244033612,0.000913243689928
0.000308642809231,0.000308642509376,0.000308642463143,0.000308642651216,0.0534481793833,0.788212703237,0.000308642627737,0.154648219268,0.000308642563619,0.000308642588243,0.00030864276675,0.000308642936595,0.000308642768812,0.000308642568299,0.000308642540281
0.401217362088,0.00166667051713,0.182673686473,0.00166667033036,0.00166666857105,0.00166667081389,0.00166667160743,0.00166667159007,0.00166667285206,0.00166667051281,0.396225660328,0.00166667125476,0.00166667026217,0.00166667079346,0.00166667206624
0.000441502511612,0.000441501904747,0.0332291361339,0.147907640935,0.000441502124639,0.313665233178,0.000441502362036,0.184300205517,0.00044150200839,0.094511657122,0.000441502110271,0.000441501881666,0.220332234337,0.000441502420411,0.000441502111826
0.000537635606412,0.00053763524311,0.000537635381872,0.000537635345756,0.000537635285084,0.000537635116527,0.992473103776,0.000537635617161,0.000537635450667,0.000537635793904,0.000537635685914,0.000537636154913,0.000537635013644,0.000537635217106,0.000537635311406
0.000396826210093,0.994444434638,0.000396826068321,0.000396825819333,0.000396826065042,0.000396826777048,0.000396826090103,0.000396826147581,0.00039682606096,0.00039682573739,0.000396826004025,0.000396826204999,0.000396826056174,0.000396826449631,0.000396825792795
0.00031298979764,0.0485133332545,0.137708013754,0.036045490179,0.000312989780412,0.000312989805158,0.0853371819014,0.000312990007196,0.0399506209797,0.113948775376,0.000312990347801,0.000312989919665,0.536030729858,0.000312989663703,0.0003129896213
0.000128700361592,0.000128700475758,0.0001287003829,0.695231793469,0.000128700406041,0.000128700364744,0.000128700404175,0.00012870046042,0.000128700316905,0.000128700356289,0.000128700335347,0.000128700398597,0.00012870036436,0.303089286965,0.000128700304753
0.000438597762803,0.00043859733241,0.00043859776979,0.00043859776765,0.000438597228707,0.011089463585,0.0992758842478,0.119204747694,0.0276875439358,0.000438597505609,0.286226336703,0.439048674675,0.00043859751429,0.0147907468663,0.000438597659694
0.000641026709028,0.000641026832063,0.000641026707152,0.122963092942,0.000641026533001,0.193329510509,0.000641026848889,0.000641027186541,0.000641026612769,0.000641026798227,0.000641027602935,0.000641026718438,0.000641026740413,0.147151356869,0.529436381909
0.000469484803969,0.000469484335373,0.000469484521838,0.0808990321357,0.000469484138418,0.000469484641462,0.000469484811796,0.185684281096,0.000469484445857,0.000469484812827,0.110730582102,0.586151123567,0.000469484357702,0.0317441411271,0.000469484470326
0.000275482924772,0.00027548263362,0.0197282509703,0.0323671017818,0.0164803728172,0.000275482598841,0.00027548287454,0.000275482845532,0.000275482621588,0.0641787825987,0.058081237486,0.127381595866,0.000275482886911,0.680977923955,0.000275483100162
0.000486618935002,0.000486618506211,0.000486618822264,0.36738095754,0.000486618661683,0.000486618868949,0.371188136739,0.183962154182,0.000486618678263,0.000486619069893,0.000486618680634,0.000486618547342,0.00048661864481,0.0171717519877,0.0560284408626
0.000328407885838,0.000328407784351,0.000328407924841,0.180357078681,0.000328407696819,0.000328408355859,0.012721954388,0.000328408192737,0.000328407881952,0.123303107092,0.0960117552824,0.584164977416,0.000328407974695,0.000328407874305,0.000328407827748
0.000255428462096,0.000255428237171,0.000255428211674,0.000255428260662,0.00025542826439,0.000255428231557,0.996424003831,0.000255428293443,0.000255428324603,0.000255428251843,0.000255428270956,0.000255428367194,0.000255428213963,0.000255428165516,0.000255428244284
0.00151515386031,0.00151515554467,0.00151515664113,0.00151515404428,0.00151515709203,0.0792458383886,0.446690880304,0.00151515603931,0.00151515502275,0.076204872203,0.00151515488642,0.265990586789,0.1167863087,0.00151515503712,0.0015151545311
0.00289855862227,0.002898557137,0.00289855892702,0.00289855478457,0.00289856034715,0.0028985560861,0.0028985603978,0.00289859058182,0.0028985549308,0.00289855721234,0.00289855641309,0.00289855625432,0.00289855593122,0.959420178638,0.0028985553362
0.000352734743523,0.000352734288766,0.000352734485488,0.479151344273,0.0167200044616,0.142450835671,0.000352734677963,0.357609703781,0.000352734335423,0.000352734677225,0.000352735104691,0.000352734367779,0.000352734727924,0.000352734251978,0.000352734412273
0.00392157142234,0.00392157441055,0.00392158066917,0.00392157045346,0.94509796878,0.00392157017957,0.00392157564574,0.00392157529432,0.00392157360949,0.00392157121018,0.00392157251239,0.00392157063632,0.00392157152484,0.00392157895225,0.00392157188771
